model_id,dataset,phase,condition,documents,entity_exact_f1_mean,entity_exact_f1_median,entity_exact_f1_std,entity_exact_f1_p95,entity_partial_f1_mean,entity_partial_f1_median,entity_partial_f1_std,entity_partial_f1_p95,relation_exact_f1_mean,relation_exact_f1_median,relation_exact_f1_std,relation_exact_f1_p95,hallucinated_entity_rate_mean,hallucinated_entity_rate_median,hallucinated_entity_rate_std,hallucinated_entity_rate_p95,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_std,prompt_tokens_p95,output_tokens_mean,output_tokens_median,output_tokens_std,output_tokens_p95,seconds_per_item_in_batch_mean,seconds_per_item_in_batch_median,seconds_per_item_in_batch_std,seconds_per_item_in_batch_p95,json_valid_mean,json_valid_median,json_valid_std,json_valid_p95,schema_valid_mean,schema_valid_median,schema_valid_std,schema_valid_p95,truncated_at_limit_mean,truncated_at_limit_median,truncated_at_limit_std,truncated_at_limit_p95
qwen3_8b,EBM-NLP,main,P3,191,0.1639508263799346,0.1538461538461538,0.11355123246337533,0.37715517241379304,0.321306336575309,0.3076923076923076,0.1430423091213113,0.5714285714285715,1.0,1.0,0.0,1.0,0.052305082933355174,0.0,0.1129176680752083,0.25,555.7591623036649,552.0,142.332393055758,836.5,318.4816753926702,257.0,198.1934154446089,768.0,6.431800115183247,5.102023,4.04900617978477,15.425169,1.0,1.0,0.0,1.0,0.9842931937172775,1.0,0.12466543819257396,1.0,0.09424083769633508,0.0,0.2929313276939797,1.0
qwen3_8b,EBM-NLP,main,P4,191,0.15173339088306004,0.1333333333333333,0.10840442335106315,0.3798076923076923,0.2909366024084278,0.2666666666666666,0.13917961159513056,0.5485893416927901,1.0,1.0,0.0,1.0,0.013258604626750117,0.0,0.05867898858144758,0.1339285714285714,610.7591623036649,607.0,142.33239305575796,891.5,276.83769633507853,197.0,208.80761692835054,768.0,5.563669790575917,3.954043,4.1560424972861485,14.851554499999999,1.0,1.0,0.0,1.0,0.9947643979057592,1.0,0.07235746052924216,1.0,0.07853403141361257,0.0,0.269717098659784,1.0
qwen3_8b,EBM-NLP,main,P5,191,0.14067733347796116,0.125,0.10661279080376046,0.3529411764705882,0.25935792962410537,0.2424242424242424,0.1254510052507522,0.5080645161290323,1.0,1.0,0.0,1.0,0.012332751599767306,0.0,0.05617312362441207,0.05555555555555555,780.7591623036649,777.0,142.332393055758,1061.5,202.9109947643979,129.0,182.97729923783893,679.5,4.1986805706806285,2.674679,3.712103583125742,13.486277000000001,1.0,1.0,0.0,1.0,0.9947643979057592,1.0,0.07235746052924215,1.0,0.04712041884816754,0.0,0.21245329183718292,0.0
qwen3_8b,EBM-NLP,main,P6,191,0.15099349080204635,0.1333333333333333,0.10908792819898391,0.3431372549019608,0.2731044289829587,0.25,0.13281443023306982,0.5419580419580419,1.0,1.0,0.0,1.0,0.010859268712671852,0.0,0.04636598432970785,0.0839160839160839,927.7591623036649,924.0,142.332393055758,1208.5,183.54450261780104,145.0,144.491000843938,461.5,3.9181323193717272,3.037614,3.007093814348743,9.7727725,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.020942408376963352,0.0,0.14356788906650156,0.0
qwen3_8b,SciER,ablation,A2,16,0.06759900655716208,0.0,0.10321404602487053,0.25029045310684667,0.08208069050709808,0.0,0.12058793995720199,0.3053363246664797,0.018078042615013258,0.0,0.03213443422848612,0.0870901639344262,0.027327935222672062,0.0,0.09617692740942958,0.13562753036437245,4455.4375,3648.0,1944.2598923926469,8658.5,1792.25,2048.0,402.1607472972302,2048.0,70.70971068749999,80.127468,15.812141885300814,82.57664475,1.0,1.0,0.0,1.0,0.375,0.0,0.5,1.0,0.625,1.0,0.5,1.0
qwen3_8b,SciER,ablation,A3,16,0.05798555472805158,0.01526717557251905,0.06637103470961851,0.15111111111111106,0.0817436798940755,0.05343511450381675,0.0895739733780607,0.2086703561799347,0.0211953949347934,0.0,0.029964340024787463,0.0672831632653061,0.06155814437278967,0.0,0.1361029503327665,0.26679841897233203,4341.4375,3534.0,1944.2598923926469,8544.5,1705.625,2006.0,453.1978044960059,2048.0,66.91684043750001,77.78938500000001,17.829024954962094,82.22884675,1.0,1.0,0.0,1.0,0.5,0.5,0.5163977794943222,1.0,0.5,0.5,0.5163977794943222,1.0
qwen3_8b,SciER,ablation,A4,16,0.016934074925618967,0.0,0.04119109852805712,0.11479983261263771,0.022412644052270593,0.0,0.04914348078967704,0.11947272980889938,0.011596754439681563,0.0,0.03175948661314771,0.08986527862829145,0.0,0.0,0.0,0.0,4332.4375,3525.0,1944.2598923926469,8535.5,1827.9375,2048.0,495.5417868353788,2048.0,71.43322906249999,79.4332995,19.40543827499313,81.94463449999999,1.0,1.0,0.0,1.0,0.1875,0.0,0.4031128874149275,1.0,0.8125,1.0,0.4031128874149275,1.0
qwen3_8b,SciER,ablation,A5,16,0.056818494389426245,0.02015658837248035,0.0704781229868731,0.15462184873949578,0.07044309834553035,0.04931862426995455,0.07735111083542047,0.18235294117647052,0.030097627636949564,0.0,0.04247202925509936,0.09658195118874946,0.052780795083184784,0.0,0.15826588814980175,0.2294034090909091,4631.4375,3824.0,1944.2598923926469,8834.5,1536.0,1609.0,550.4340105771081,2048.0,60.52524075,63.78299,21.63166186671389,81.69104,1.0,1.0,0.0,1.0,0.5625,1.0,0.51234753829798,1.0,0.4375,0.0,0.51234753829798,1.0
qwen3_8b,SciER,ablation,A6,16,0.033429691653375865,0.0,0.0735245715356321,0.17348484848484846,0.03937898724082935,0.0,0.08778243018339983,0.21080542264752788,0.006510416666666663,0.0,0.02604166666666665,0.02604166666666665,0.016447368421052624,0.0,0.05339360629309892,0.09210526315789469,4583.4375,3776.0,1944.2598923926469,8786.5,1902.375,2048.0,334.44159928653215,2048.0,74.5896319375,79.9462015,13.352723384106568,82.062871,1.0,1.0,0.0,1.0,0.1875,0.0,0.4031128874149275,1.0,0.8125,1.0,0.4031128874149275,1.0
qwen3_8b,SciER,ablation_alias,A0,16,0.03843078947040387,0.0,0.06854142617700802,0.15077783179387452,0.04979198244396666,0.0,0.08171753306207802,0.18551288283908596,0.02057928284950343,0.0,0.03947640648007731,0.0935828877005347,0.011994949494949487,0.0,0.03594384514880419,0.07575757575757569,4233.4375,3426.0,1944.2598923926469,8436.5,1834.75,2048.0,359.74148125193085,2048.0,71.70490625,79.060576,14.461233094005225,82.61021025,1.0,1.0,0.0,1.0,0.3125,0.0,0.47871355387816905,1.0,0.6875,1.0,0.47871355387816905,1.0
qwen3_8b,SciER,ablation_alias,A1,16,0.01907630522088354,0.0,0.07630522088353416,0.07630522088353416,0.020582329317269075,0.0,0.0823293172690763,0.0823293172690763,0.0015625,0.0,0.00625,0.00625,0.00555555555555555,0.0,0.0222222222222222,0.0222222222222222,4294.4375,3487.0,1944.2598923926469,8497.5,2023.125,2048.0,68.01948250317699,2048.0,79.6193391875,80.522456,2.708547962003682,82.31699775,1.0,1.0,0.0,1.0,0.0625,0.0,0.25,0.25,0.875,1.0,0.3415650255319866,1.0
qwen3_8b,SciER,main,P1,16,0.025536721730111,0.0,0.05132941725636337,0.11226673514809102,0.04012821573442352,0.0,0.06650060325462748,0.1518575586372196,0.008956682279946369,0.0,0.021582745931969072,0.05544194501249715,0.03093323586744639,0.0,0.08205390453241632,0.19342105263157888,4134.4375,3327.0,1944.2598923926469,8337.5,1902.5,2048.0,238.63333100526143,2048.0,74.0865533125,79.45877899999999,9.57447858490815,81.03311875,1.0,1.0,0.0,1.0,0.3125,0.0,0.47871355387816905,1.0,0.6875,1.0,0.47871355387816905,1.0
qwen3_8b,SciER,main,P2,16,0.03926316662747582,0.0,0.061900990432185346,0.14912280701754382,0.0468374864962036,0.0,0.07302830234788511,0.16397112573099415,0.016367717643164508,0.0,0.0352603523270612,0.0867428003972194,0.010233918128654968,0.0,0.02993329565396427,0.06725146198830408,4178.4375,3371.0,1944.2598923926469,8381.5,1762.5625,2048.0,497.5024246172073,2048.0,69.52955075,79.76656700000001,19.734651829159144,82.34988125,1.0,1.0,0.0,1.0,0.3125,0.0,0.47871355387816905,1.0,0.6875,1.0,0.47871355387816905,1.0
qwen3_8b,SciER,main,P3,16,0.03843078947040387,0.0,0.06854142617700802,0.15077783179387452,0.04979198244396666,0.0,0.08171753306207802,0.18551288283908596,0.02057928284950343,0.0,0.03947640648007731,0.0935828877005347,0.011994949494949487,0.0,0.03594384514880419,0.07575757575757569,4233.4375,3426.0,1944.2598923926469,8436.5,1834.75,2048.0,359.74148125193085,2048.0,71.70490625,79.060576,14.461233094005225,82.61021025,1.0,1.0,0.0,1.0,0.3125,0.0,0.47871355387816905,1.0,0.6875,1.0,0.47871355387816905,1.0
qwen3_8b,SciER,main,P4,16,0.01907630522088354,0.0,0.07630522088353416,0.07630522088353416,0.020582329317269075,0.0,0.0823293172690763,0.0823293172690763,0.0015625,0.0,0.00625,0.00625,0.00555555555555555,0.0,0.0222222222222222,0.0222222222222222,4294.4375,3487.0,1944.2598923926469,8497.5,2023.125,2048.0,68.01948250317699,2048.0,79.6193391875,80.522456,2.708547962003682,82.31699775,1.0,1.0,0.0,1.0,0.0625,0.0,0.25,0.25,0.875,1.0,0.3415650255319866,1.0
qwen3_8b,SciER,main,P5,16,0.013399772340479118,0.0,0.030297762188672122,0.07543946657849783,0.0201180063964208,0.0,0.04374382871842324,0.11124887492882203,0.008472567839791438,0.0,0.02885406880583435,0.0441995497096812,0.0,0.0,0.0,0.0,4563.4375,3756.0,1944.2598923926469,8766.5,1862.125,2048.0,406.54788565842193,2048.0,73.51245481250001,80.466812,16.02284618214469,82.80870025,1.0,1.0,0.0,1.0,0.1875,0.0,0.4031128874149275,1.0,0.8125,1.0,0.4031128874149275,1.0
qwen3_8b,SciER,main,P6,16,0.02513697336104288,0.0,0.0886160808832432,0.12442849045909687,0.028122047987908554,0.0,0.0902189290483863,0.16024938598148497,0.0028089887640449437,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,4710.4375,3903.0,1944.2598923926469,8913.5,1968.4375,2048.0,289.97493426156683,2048.0,76.674647,79.7088155,11.596291503953523,81.84491725000001,1.0,1.0,0.0,1.0,0.125,0.0,0.3415650255319866,1.0,0.875,1.0,0.3415650255319866,1.0
qwen3_8b,SciERC,ablation,A2,100,0.3400624511794655,0.33809523809523806,0.17275878664811045,0.6153846153846153,0.40356146821337346,0.43496621621621623,0.1893603027006851,0.6666666666666666,0.08127567729198056,0.0,0.11869792496850746,0.3333333333333333,0.013332203600156887,0.0,0.03236373363738977,0.0772435897435897,1187.02,1178.0,60.20486573845887,1295.15,458.59,445.5,137.06940621893756,768.0,9.84769698,9.4971565,2.9088193760124805,15.1167055,1.0,1.0,0.0,1.0,0.95,1.0,0.21904291355759037,1.0,0.06,0.0,0.238683256575942,1.0
qwen3_8b,SciERC,ablation,A3,100,0.26609668637649214,0.2666666666666666,0.20208627703168386,0.5911764705882351,0.3134806684081505,0.3405797101449275,0.22522596055164218,0.6480392156862744,0.05757235086080602,0.0,0.0932287969229819,0.25054347826086953,0.02218560034736505,0.0,0.0520188810770681,0.13380952380952374,569.02,560.0,60.204865738458864,677.15,591.79,602.0,156.31845861909753,768.0,11.823553330000003,12.048618,3.2189189661056123,16.06046435,1.0,1.0,0.0,1.0,0.76,1.0,0.42923469599092784,1.0,0.29,0.0,0.4560480215720687,1.0
qwen3_8b,SciERC,ablation,A4,100,0.23321171238249455,0.24621212121212122,0.1805892375076805,0.5336936936936937,0.28572618539235195,0.3053613053613053,0.21055996090884696,0.631578947368421,0.04531926604527223,0.0,0.0880236233589767,0.20176470588235285,0.011997649409414111,0.0,0.036003506262440095,0.08371212121212115,541.02,532.0,60.20486573845887,649.15,561.67,545.5,170.75560271506717,768.0,11.28633121,10.8773965,3.6000736880975546,16.930488699999998,1.0,1.0,0.0,1.0,0.77,1.0,0.4229525846816507,1.0,0.3,0.0,0.4605661864718382,1.0
qwen3_8b,SciERC,ablation,A5,100,0.2616725093123354,0.2857142857142857,0.19015182418261123,0.5570460704607045,0.3090866452445883,0.3405797101449275,0.21946668729049915,0.6258928571428573,0.05680260896737629,0.0,0.10294049654841853,0.3007894736842105,0.013443695193695189,0.0,0.0444694905492184,0.08371212121212115,1322.02,1313.0,60.204865738458864,1430.15,613.2,631.5,142.40566609996156,768.0,12.997058280000001,13.434419,3.2608447261623126,17.4881946,1.0,1.0,0.0,1.0,0.78,1.0,0.4163331998932266,1.0,0.3,0.0,0.4605661864718382,1.0
qwen3_8b,SciERC,ablation,A6,100,0.2621168640508881,0.2744360902255639,0.22626437966046478,0.6480392156862745,0.3157469490518778,0.3448275862068966,0.2583217141496798,0.6961636828644501,0.07805045090665329,0.0,0.12532245193543082,0.3333333333333333,0.012809999640881992,0.0,0.04184170545924942,0.10124999999999994,1336.02,1327.0,60.20486573845887,1444.15,662.35,725.0,133.81989818975038,768.0,14.17523955,15.052678,3.166716962237228,17.563850300000002,1.0,1.0,0.0,1.0,0.69,1.0,0.4648231987117317,1.0,0.44,0.0,0.4988876515698589,1.0
qwen3_8b,SciERC,ablation_alias,A0,100,0.2403563973871091,0.2666666666666666,0.1812617633590103,0.5169892473118278,0.2898349547066782,0.3199999999999999,0.20898787191202672,0.6003030303030302,0.043294594634512525,0.0,0.08423964179190851,0.23602941176470582,0.01142288267288267,0.0,0.04194112869233181,0.08371212121212115,442.02,433.0,60.20486573845887,550.15,614.74,633.0,146.01152714976328,768.0,12.26197583,12.4369445,3.0788535351553517,16.83390125,1.0,1.0,0.0,1.0,0.76,1.0,0.42923469599092784,1.0,0.3,0.0,0.4605661864718382,1.0
qwen3_8b,SciERC,ablation_alias,A1,100,0.3677915556815131,0.3478260869565217,0.16623764004047628,0.6508333333333334,0.42123200250233667,0.436141304347826,0.17465885080622537,0.6958695652173914,0.07486925666388311,0.0,0.11418384599356482,0.3016666666666666,0.0153375150992798,0.0,0.03534111831619352,0.08371212121212115,734.02,725.0,60.20486573845888,842.15,384.86,347.5,162.73291125043025,768.0,7.915449329999999,7.0811505,3.5374722785137602,15.4515405,1.0,1.0,0.0,1.0,0.99,1.0,0.09999999999999999,1.0,0.07,0.0,0.25643239997624284,1.0
qwen3_8b,SciERC,main,P1,100,0.2492084800754709,0.2554347826086957,0.18999415266843414,0.5467532467532467,0.2947962411932352,0.33809523809523806,0.2134539967693368,0.6061923583662713,0.05566586005222383,0.0,0.11017066474841467,0.3166666666666666,0.021803751803751797,0.0,0.05123029331672535,0.13380952380952374,343.02,334.0,60.20486573845888,451.15,603.3,602.5,146.9375253760467,768.0,12.126268150000001,12.038856,2.8746113683863825,16.180556,1.0,1.0,0.0,1.0,0.75,1.0,0.4351941398892446,1.0,0.29,0.0,0.4560480215720686,1.0
qwen3_8b,SciERC,main,P2,100,0.2505084431184331,0.2608695652173913,0.18037965159818095,0.5342528735632184,0.3041234224687823,0.3333333333333333,0.20774129311060915,0.6285714285714286,0.05283237331402672,0.0,0.09762276262390407,0.23602941176470582,0.014620484907249608,0.0,0.04665616158293832,0.0909090909090909,387.02,378.0,60.20486573845887,495.15,585.23,580.0,154.9281263794097,768.0,11.66251307,11.9065285,3.1496398519065227,16.595476899999998,1.0,1.0,0.0,1.0,0.81,1.0,0.3942772444036625,1.0,0.26,0.0,0.44084400227680803,1.0
qwen3_8b,SciERC,main,P3,100,0.2403563973871091,0.2666666666666666,0.1812617633590103,0.5169892473118278,0.2898349547066782,0.3199999999999999,0.20898787191202672,0.6003030303030302,0.043294594634512525,0.0,0.08423964179190851,0.23602941176470582,0.01142288267288267,0.0,0.04194112869233181,0.08371212121212115,442.02,433.0,60.20486573845887,550.15,614.74,633.0,146.01152714976328,768.0,12.26197583,12.4369445,3.0788535351553517,16.83390125,1.0,1.0,0.0,1.0,0.76,1.0,0.42923469599092784,1.0,0.3,0.0,0.4605661864718382,1.0
qwen3_8b,SciERC,main,P4,100,0.3677915556815131,0.3478260869565217,0.16623764004047628,0.6508333333333334,0.42123200250233667,0.436141304347826,0.17465885080622537,0.6958695652173914,0.07486925666388311,0.0,0.11418384599356482,0.3016666666666666,0.0153375150992798,0.0,0.03534111831619352,0.08371212121212115,734.02,725.0,60.20486573845888,842.15,384.86,347.5,162.73291125043025,768.0,7.915449329999999,7.0811505,3.5374722785137602,15.4515405,1.0,1.0,0.0,1.0,0.99,1.0,0.09999999999999999,1.0,0.07,0.0,0.25643239997624284,1.0
qwen3_8b,SciERC,main,P5,100,0.3282525784810311,0.3421602787456446,0.18669929820868217,0.6090301003344482,0.385710397415411,0.4,0.20448185948323477,0.6961636828644501,0.07969354891356689,0.0,0.12027653086058707,0.3333333333333333,0.01475942113442113,0.0,0.040313596038896136,0.0769230769230769,1314.02,1305.0,60.20486573845887,1422.15,585.68,593.0,161.61119823186573,768.0,12.407567059999996,12.4601395,3.633305372871124,17.341729049999998,1.0,1.0,0.0,1.0,0.9,1.0,0.30151134457776363,1.0,0.25,0.0,0.4351941398892446,1.0
qwen3_8b,SciERC,main,P6,100,0.32583408553800036,0.33739837398373984,0.17756876712163502,0.5925925925925926,0.39030721214152264,0.40512820512820513,0.19301201999010856,0.6666666666666666,0.07494052822911047,0.0,0.11292123640934008,0.25416666666666643,0.012669341769341766,0.0,0.032737583879430036,0.07170329670329666,1461.02,1452.0,60.20486573845887,1569.15,637.06,649.0,129.89901438961704,768.0,13.84578113,14.612881,3.222282050106364,17.562104050000002,1.0,1.0,0.0,1.0,0.92,1.0,0.2726599243442907,1.0,0.35,0.0,0.4793724854411022,1.0
