model_id,dataset,transition,field,n,mean,median,std,p90,p95,max,bootstrap_ci_low,bootstrap_ci_high
qwen3_8b,EBM-NLP,P4->P5,Participant,191,0.14272038786823213,0.034390032291412354,0.2719110980199967,0.3098519444465637,1.0,1.0,0.10697374713670521,0.18319316583622186
qwen3_8b,EBM-NLP,P5->P6,Intervention,191,0.026605456287324115,0.0,0.11250245924523125,0.0552670955657959,0.09883645176887512,1.0,0.012757335189749433,0.0446426822721022
qwen3_8b,EBM-NLP,P5->P6,Outcome,191,0.06159526484174878,5.960464477539063e-08,0.19139828957676208,0.11378461122512817,0.22900617122650146,1.0,0.03733379860354968,0.08948530470513548
qwen3_8b,EBM-NLP,P5->P6,Participant,191,0.040921210930609575,0.0,0.13780446986777722,0.14269769191741943,0.20186248421669006,1.0,0.023158225713600038,0.0616432686438735
qwen3_8b,SciER,P1->P2,Dataset,16,0.2500000149011612,0.0,0.447213586614626,1.0,1.0,1.0,0.0625000149011612,0.5
qwen3_8b,SciER,P1->P2,Method,16,0.2528418116271496,0.0,0.44558077919286077,1.0,1.0,1.0,0.0646376982331276,0.5
qwen3_8b,SciER,P1->P2,Task,16,0.2549266964197159,0.0,0.44448231938644617,1.0,1.0,1.0,0.06629804521799088,0.5018990226089954
qwen3_8b,SciER,P1->P2,__RELATIONS__,16,0.25451191514730453,0.0,0.4446231475679541,1.0,1.0,1.0,0.0661872997879982,0.5015969127416611
qwen3_8b,SciER,P2->P3,Dataset,16,0.12537609785795212,0.0,0.34142149436026953,0.5030086040496826,1.0,1.0,3.725290298461914e-08,0.312500037252903
qwen3_8b,SciER,P2->P3,Method,16,0.12822746112942696,0.0,0.34042913071368763,0.5178258419036865,1.0,1.0,0.0013278834521770477,0.3155631348490715
qwen3_8b,SciER,P2->P3,Task,16,0.25189902260899544,0.0,0.4461444704709235,1.0,1.0,1.0,0.06439902260899544,0.4431970678269863
qwen3_8b,SciER,P2->P3,__RELATIONS__,16,0.12856868281960487,0.0,0.3402508715932921,0.5108493566513062,1.0,1.0,0.0023963398300111305,0.31526533886790276
qwen3_8b,SciER,P3->P4,Dataset,16,0.375,0.0,0.5,1.0,1.0,1.0,0.1875,0.625
qwen3_8b,SciER,P3->P4,Method,16,0.375,0.0,0.5,1.0,1.0,1.0,0.125,0.625
qwen3_8b,SciER,P3->P4,Task,16,0.25,0.0,0.4472135954999579,1.0,1.0,1.0,0.0625,0.5
qwen3_8b,SciER,P3->P4,__RELATIONS__,16,0.375,0.0,0.5,1.0,1.0,1.0,0.125,0.625
qwen3_8b,SciER,P4->P5,Dataset,16,0.25,0.0,0.4472135954999579,1.0,1.0,1.0,0.0625,0.5
qwen3_8b,SciER,P4->P5,Method,16,0.25,0.0,0.4472135954999579,1.0,1.0,1.0,0.0625,0.4375
qwen3_8b,SciER,P4->P5,Task,16,0.25,0.0,0.4472135954999579,1.0,1.0,1.0,0.0625,0.5
qwen3_8b,SciER,P4->P5,__RELATIONS__,16,0.25,0.0,0.4472135954999579,1.0,1.0,1.0,0.0625,0.5
qwen3_8b,SciER,P5->P6,Dataset,16,0.1875,0.0,0.4031128874149275,1.0,1.0,1.0,0.0,0.375
qwen3_8b,SciER,P5->P6,Method,16,0.18755441531538963,0.0,0.40308594772116396,1.0,1.0,1.0,0.00010883063077926636,0.37510883063077927
qwen3_8b,SciER,P5->P6,Task,16,0.1875,0.0,0.4031128874149275,1.0,1.0,1.0,0.0,0.375
qwen3_8b,SciER,P5->P6,__RELATIONS__,16,0.1875935010612011,0.0,0.4030666687468646,1.0,1.0,1.0,0.00018700212240219116,0.3751870021224022
qwen3_8b,SciERC,P1->P2,Generic,100,0.20274144947528838,0.0,0.40091921548212983,1.0,1.0,1.0,0.12498494353890419,0.284073926448822
qwen3_8b,SciERC,P1->P2,Material,100,0.15627576351165773,0.0,0.3566639069331311,1.0,1.0,1.0,0.08839167429506779,0.22695302924513816
qwen3_8b,SciERC,P1->P2,Method,100,0.08391054391860962,0.0,0.27189993390414774,0.052474540472031025,1.0,1.0,0.03468785157799721,0.13536940048635004
qwen3_8b,SciERC,P1->P2,Metric,100,0.15516936302185058,0.0,0.35725355305362155,1.0,1.0,1.0,0.08848634633421898,0.23186808204650872
qwen3_8b,SciERC,P1->P2,OtherScientificTerm,100,0.1291234815120697,0.005340278148651123,0.3104055259484932,1.0,1.0,1.0,0.07448472264409066,0.19247227585315702
qwen3_8b,SciERC,P1->P2,Task,100,0.098108549118042,0.0,0.2863674203927472,0.1170310080051433,1.0,1.0,0.0463046184182167,0.1578316262960434
qwen3_8b,SciERC,P1->P2,__RELATIONS__,100,0.08678785920143127,0.006072789430618286,0.27076442463313743,0.029864007234573397,1.0,1.0,0.037192941650748254,0.14530887240171433
qwen3_8b,SciERC,P2->P3,Generic,100,0.22313710987567903,0.0,0.41516066958007136,1.0,1.0,1.0,0.14319398401677608,0.3107349384278058
qwen3_8b,SciERC,P2->P3,Material,100,0.1959248125553131,0.0,0.3917737871841803,1.0,1.0,1.0,0.12512352132797241,0.27547645537555215
qwen3_8b,SciERC,P2->P3,Method,100,0.15658132553100587,5.960464477539063e-08,0.3564801914707397,1.0,1.0,1.0,0.09412665522098541,0.22616368570923806
qwen3_8b,SciERC,P2->P3,Metric,100,0.1738268792629242,0.0,0.37595180030999253,1.0,1.0,1.0,0.10388624596595765,0.2524851453006267
qwen3_8b,SciERC,P2->P3,OtherScientificTerm,100,0.17869755268096923,0.0032453835010528564,0.3633421966628697,1.0,1.0,1.0,0.11229762078821659,0.2514587894082069
qwen3_8b,SciERC,P2->P3,Task,100,0.16936420440673827,0.0,0.3651023062435181,1.0,1.0,1.0,0.10084559839963914,0.24185924452543253
qwen3_8b,SciERC,P2->P3,__RELATIONS__,100,0.1368104362487793,0.006812155246734619,0.3354636629801616,1.0,1.0,1.0,0.0764623347222805,0.20619602803885936
qwen3_8b,SciERC,P3->P4,Generic,100,0.2413172322511673,0.0,0.4286925194840747,1.0,1.0,1.0,0.1613172322511673,0.33
qwen3_8b,SciERC,P3->P4,Material,100,0.3614973485469818,0.025046944618225098,0.47138186720077974,1.0,1.0,1.0,0.2722332294136286,0.4579986885339021
qwen3_8b,SciERC,P3->P4,Method,100,0.28353923439979556,0.02138662338256836,0.4385976450861616,1.0,1.0,1.0,0.1946267467290163,0.3720947538763284
qwen3_8b,SciERC,P3->P4,Metric,100,0.24700075268745422,0.0,0.42585726497150594,1.0,1.0,1.0,0.16766059078276158,0.33507303422689433
qwen3_8b,SciERC,P3->P4,OtherScientificTerm,100,0.30689673125743866,0.04126960039138794,0.4361909995025546,1.0,1.0,1.0,0.22207267129421235,0.39417762549221513
qwen3_8b,SciERC,P3->P4,Task,100,0.3139805746078491,0.02489742636680603,0.45231633576781466,1.0,1.0,1.0,0.22580988746881483,0.4034154456853866
qwen3_8b,SciERC,P3->P4,__RELATIONS__,100,0.24496516406536104,0.020506978034973145,0.4149656996704113,1.0,1.0,1.0,0.16596979790925978,0.325916793346405
qwen3_8b,SciERC,P4->P5,Generic,100,0.24291702926158906,0.0,0.4280813449900963,1.0,1.0,1.0,0.16291702926158905,0.3313113468885422
qwen3_8b,SciERC,P4->P5,Material,100,0.2009448754787445,0.006156891584396362,0.3897254241577757,1.0,1.0,1.0,0.1292765771448612,0.27839716328680514
qwen3_8b,SciERC,P4->P5,Method,100,0.14281421959400176,0.007973939180374146,0.33368214624220355,1.0,1.0,1.0,0.08230368338525294,0.21106991225481028
qwen3_8b,SciERC,P4->P5,Metric,100,0.2896722346544266,0.0,0.44624857121191686,1.0,1.0,1.0,0.2056217989474535,0.3728788916766643
qwen3_8b,SciERC,P4->P5,OtherScientificTerm,100,0.1288749772310257,0.011083781719207764,0.30935064786440897,1.0,1.0,1.0,0.0713384538292885,0.1916016647964716
qwen3_8b,SciERC,P4->P5,Task,100,0.20355070292949676,0.012632817029953003,0.38841069383041343,1.0,1.0,1.0,0.12617320676147936,0.2838281274288892
qwen3_8b,SciERC,P4->P5,__RELATIONS__,100,0.1227160269021988,0.012383520603179932,0.31016423606309157,1.0,1.0,1.0,0.06420563445985317,0.1829950815439224
qwen3_8b,SciERC,P5->P6,Generic,100,0.08124237298965455,0.0,0.27239908697576953,0.020804625749588142,1.0,1.0,0.03139174680411816,0.14057835894823073
qwen3_8b,SciERC,P5->P6,Material,100,0.053267527222633365,0.0,0.21854376611575432,0.024385404586792052,0.10366046428680152,1.0,0.013742783099412919,0.10248825897276401
qwen3_8b,SciERC,P5->P6,Method,100,0.06394315659999847,0.0,0.23801405769609396,0.033103662729263496,1.0,1.0,0.02321314999461174,0.1130959632694721
qwen3_8b,SciERC,P5->P6,Metric,100,0.09549728512763977,0.0,0.2867904840950325,0.12741945385932926,1.0,1.0,0.04408291241526604,0.15373505271971225
qwen3_8b,SciERC,P5->P6,OtherScientificTerm,100,0.0450830066204071,5.960464477539063e-08,0.19651902691123843,0.017490661144256653,0.05089837908744786,1.0,0.01338052996993065,0.08575733974575996
qwen3_8b,SciERC,P5->P6,Task,100,0.07654038071632385,0.0,0.25557309465556793,0.043541342020034804,1.0,1.0,0.03191666242480278,0.12874147252738471
qwen3_8b,SciERC,P5->P6,__RELATIONS__,100,0.045716454982757566,0.0033155977725982666,0.19600604783956085,0.018684017658233663,0.04526246190071101,1.0,0.014760055288672446,0.08649980609118937
