model_id,dataset,record_id,transitions,mean_psi,median_psi,p95_psi,max_psi,schema_breaks
gemma_3_12b_it,EBM-NLP,3067745,5,0.06782753070195516,3.9736429850260414e-08,0.2678275307019551,0.3333333730697632,0
gemma_3_12b_it,EBM-NLP,3074300,5,0.019126637776692705,0.02425829569498698,0.029013792673746742,0.029564321041107178,0
gemma_3_12b_it,EBM-NLP,3081600,5,0.010863725344340007,0.012877424558003744,0.014184045791625976,0.01448218027750651,0
gemma_3_12b_it,EBM-NLP,3534803,5,0.020297412077585855,0.02301841974258423,0.030164849758148194,0.030960241953531902,0
gemma_3_12b_it,EBM-NLP,361799,5,0.15976386070251464,0.06351784865061443,0.35442564090092976,0.3582411805788676,0
gemma_3_12b_it,EBM-NLP,384815,5,0.006280990441640218,0.0010402401288350422,0.0151823361714681,0.0151823361714681,0
gemma_3_12b_it,EBM-NLP,3919804,5,0.012158071994781494,0.011292656262715658,0.020361467202504473,0.0210230549176534,0
gemma_3_12b_it,EBM-NLP,4919024,5,0.03588037888209025,0.01335608959197998,0.08286283413569132,0.08889832099278767,0
gemma_3_12b_it,EBM-NLP,6418441,5,0.01230685313542684,0.007023930549621582,0.03393625418345133,0.039967119693756104,0
gemma_3_12b_it,EBM-NLP,6421395,5,0.00411536693572998,0.004353761672973633,0.008307274182637532,0.00871215264002482,0
gemma_3_12b_it,EBM-NLP,6920252,5,0.01987413167953491,0.023072699705759685,0.033695340156555176,0.03452157974243164,0
gemma_3_12b_it,EBM-NLP,6938020,5,0.015395239988962809,0.014829277992248535,0.028366597493489583,0.029614766438802082,0
gemma_3_12b_it,EBM-NLP,6951573,5,0.21204983393351234,0.034859657287597656,0.6038292328516641,0.6666666666666666,1
gemma_3_12b_it,EBM-NLP,6989377,5,0.015356274445851645,0.002376596132914225,0.043028414249420166,0.047182321548461914,0
gemma_3_12b_it,EBM-NLP,7017018,5,0.008572109540303548,0.007304549217224121,0.018966960906982418,0.02172007163365682,0
gemma_3_12b_it,EBM-NLP,7598243,5,0.0305233637491862,0.030715684096018474,0.05437548955281575,0.05987278620402018,0
gemma_3_12b_it,EBM-NLP,7707420,5,0.006206206480662028,0.004282653331756592,0.015466479460398355,0.016861379146575928,0
gemma_3_12b_it,EBM-NLP,7808649,5,0.046659302711486814,0.03849325577418009,0.08343825340270997,0.08669201532999675,0
gemma_3_12b_it,EBM-NLP,7814711,5,0.033724554379781085,0.028130412101745605,0.06773738463719685,0.07195963462193807,0
gemma_3_12b_it,EBM-NLP,7827398,5,0.01039046843846639,0.0013855497042338054,0.02567613124847412,0.025937994321187336,0
gemma_3_12b_it,EBM-NLP,7831628,5,0.03342425028483073,0.020666460196177166,0.0632983644803365,0.06947221358617146,0
gemma_3_12b_it,EBM-NLP,7844976,5,0.010831320285797119,0.008147935072580973,0.018878161907196045,0.019492109616597492,0
gemma_3_12b_it,EBM-NLP,7853069,5,0.013238402207692462,0.01502398649851481,0.020309603214263915,0.021076679229736328,0
gemma_3_12b_it,EBM-NLP,8519720,5,0.036310358842213945,0.008995036284128824,0.10847773949305214,0.12452306350072224,0
